customer_tweet_id,customer_text,brand_reply,candidate_intent
746355.0,Ordered something on @115821 August 1st... still haven’t received it. Now the vendor is no longer accepting emails. 🙃🙃🙃,@189676 Please get in touch with us directly here: https://t.co/hApLpMlfHN so we can review available options with you. ^EZ,Order Management
356692.0,@AmazonHelp help! My partner ordered from you and still have not received - should have arrived on Wednesday,"@200696 I'm sorry to hear about this, Crissy! Will your partner confirm if the item was shipped by Amazon or a third-party seller? ^HC",Order Management
1677157.0,"@115850 Order# 402-8829003-3841156, Refund yet not received","@404282 Please don't provide your order number, we consider it to be personal info. Our Twitter page is visible to the public.^MP 2/2",Order Management
1851085.0,"So, the game I pre-ordered and was told was being delivered today is now ‘out of stock’ and back to ‘pending’. Thanks @115830",@554091 Apologies - did we provide any estimate for a new delivery date ?  ^TD,Order Management
2352355.0,"@41222 sir i have ordered protein powder which costs 7000 in amazon. But i received cocunut instead of powder. They cheated me.
@115850 @119625",@679791 I am sorry for the inconvenience. Please share your details here https://t.co/GIJyeYqKE0 we will assist you accordingly. ^MD,Order Management
899444.0,@AmazonHelp two deliveries botched -not delivered as per PRIME promise. I order prime for quick delivery- otherwise I would go to a store.,"@333546 I'm sorry for the poor experience! When you spoke with us, what options were we able to offer for the orders? ^EP",Order Management
2355211.0,"@AmazonHelp my order wasn’t packaged, just had a shipping label stuck on the cellophane and now my dad knows what his Christmas present is #frustrated https://t.co/KwBdOlSgTW",@680434 We use this type of packaging to cut down on waste. This is how to dispatch in an Amazon box at checkout: https://t.co/fGUE3hWKuK^DD,Order Management
2590136.0,"@115830 my log in didnt like my password, I have changed it now and checked orders &amp; addresses. Is there a way of seeing log in activity?",@483335 That's odd! Have you noticed any activity on your account or received any suspicious e-mails? ^HM,Order Management
2284014.0,@AmazonHelp I need help with my order because it keeps saying revise payment option when i have more money then needed in my account to buy what i want and i already entered the information correctly and it says that the order already went through,"@663742 Hi there- If the info is correct, have you tried deleting and re adding to see if this refreshes the order for you? ^NV",Payment & Charges
2453243.0,"@115821 I got charged for amazon music but I didn't use it at all. I just cancelled it, can I get a refund or is it too late?","@702845 If you didn't use Amazon Music from the time you were charged to when you canceled, you'll get a full refund, David! ^FD",Payment & Charges
373298.0,@115850 Pls see to thi matter as we have to ultimately pay cash,@206815 are limited in number. I'll be sure to pass on your comments to the concerned team. [2/2] ^NS,Payment & Charges
174576.0,@AmazonHelp hello! I have somehow been charged for a membership to American Amazon Prime despite not wanting it or clicking it - please could I be refunded ASAP? This has happened before and it was resolved very quickly then.,@156933 I'm sorry for the unexpected charge! We'd like to help. Please reach out to us via phone or chat here: https://t.co/JzP7hlA23B ^JP,Payment & Charges
2794276.0,"@117795 hey guys, my order is missing. No sign of your messenger nor of any of the items I paid for. What’s up? It’s way past the delivery window.",@213876 That's odd! We'd like to help! Have you had the chance to reach to us through the app for more insight?  ^HM,Payment & Charges
2919858.0,"@AmazonHelp Thanks! That answered my question. 1 more question, what is the fee charged to unsubscribe?",@808149 The one time fee should appear before checking out. Let us know if you can not find the price! ^LS,Payment & Charges
1434091.0,@AmazonHelp A charge from AMZ showed up on a company card statement.  No one in office claimed it.  No idea what it is.  Need to know or we will dispute,"@452967 We can't see accounts with Twitter but we still want to help! W/o posting account info, what is description of the charge? ^DD",Payment & Charges
943519.0,@AmazonHelp I do have a question. I have a cord to return. It came with a life time warranty. I forgot to mail it out. I don’t want to be charged.,"@343707 Hi, Niki! Without providing your account info, can you tell us if the item is within the 30 day return window? 
^HS",Payment & Charges
89203.0,"@AmazonHelp  - dear Amazon help - HELP! I'm dealing with Amazon for more than over a week now trying to cancel my order that has been partially paid with a giftcard and partially with a creditcard, but Amazon does not accept the creditcard payment 1/2",@135293 Sorry to hear hat your account is blocked. Have you received an email from the Accounts Specialist team about this? We won't be able to access your account until it has been reviewed by an Account Specialist. ^RS,Payment & Charges
366006.0,@115850 1 hour to process amazon pay balance into the account !! Seriously?? Order no : 405-7666923-7204367 @AmazonHelp,"@202714 Please don't provide your order details, we consider it personal info. Our Twitter page is visible to public. ^NR 2/2",Payment & Charges
475100.0,"@AmazonHelp .@AmazonHelp I have left feedback, but I want a refund for the wrong product &amp; I want the product I ordered delivered &amp; a refund for the extra postage of 14.95 I paid to have a 12 inch ruler delivered in a 4ft box #PleaseAdvise","@228064 Hey, Jez! Let's look into our options together. Please contact us here when you get a moment:  https://t.co/JzP7hlA23B. ^DY",Payment & Charges
2769718.0,"@115850 Do U evn understand meaning of gift wrapping?!! It isnt the place to put your advertisements!! I fucking paid you to gift wrap 40 products and you printed your 50 logos on each product!! Such a shame, find btr way to advertise!! Never going to order a gift again from  U","@774347 That's quite a feedback, I'll certainly pass it on to our concerned team internally. You can also share your feedback using this link https://t.co/BOC2qI06T6. ^MD",Payment & Charges
2726781.0,@AmazonHelp I have.  to what end?  people say still nothing is done here on your page.  so what customer services is there for customers who have paid Prime one day and don't get it?,"@764554 Thanks for the heads up, we've received your details and working on this for you. We'll be sure to sort this and reach out to you soon with an update. Appreciate your patience. ^VN",Payment & Charges
2378975.0,"@115850 Ordrd Ext-Hard Disk by payng Rs100 fr 1 day delivery but the product is defective,now reqsted for replacmnet and it says it will take 3 days time!! Plz tell my fault for defective product and for what I paid extra money?!!","@686032 I'm sorry about the defective item delivered. I do understand that there was no mistake from your end. However, the replacement order will be dispatched once the previously ordered item is returned to Amazon. I'll pass along your feedback to our team internally. ^GK",Payment & Charges
2299746.0,here I go again with delivery issues from @AmazonHelp . Why do I pay for Prime when the stuff won't arrive next day or 2 day as promised??? WHY???,@667490 I'm sorry for the poor experience! Do you have a current order that is late or delayed that we can help you with? ^ZW,Payment & Charges
1616256.0,"@AmazonHelp hello, I recently bought a Fire HD10. I love the device but was wondering is there a way for me to pay to have the ads removed, since I bought the one with ads?","@495660 Hi there, Justin! We're glad to hear that you're enjoying your new device! Yes, there is a way to have the adds removed. You can check here for some quick steps to get that done: https://t.co/voUKO7ck34 ^SM",Payment & Charges
776076.0,"@AmazonHelp I don’t exactly know, but it started in early September and I got charged for amazon prime oct 6","@305438 Thank you for the info! Just to clarify, can you tell me if you started the Prime trial on https://t.co/hSs9w9f1pF or .ca? ^AL",Payment & Charges
2825704.0,"@115850 @115821 been 3 days now used cash load servce and i hvnt got the cash till now in amzn pay accnt. I need to shop i cant . I have writn mails but they say to wait n wait , i want my money and compensation for the same i want my bloody cash back","@787159 I'm sorry about the trouble with the cash load service. We'd like to look into this, kindly drop in your details here: https://t.co/beaaDm0muc and we'll reach out to you with an update right away. ^EM",Payment & Charges
2790574.0,@AmazonHelp any news on where my parcel is? Why pay for Prime when it’s still not been delivered 2 days later? Apparently delivery was attempted yesterday- it wasn’t. And as yet nothing today.,@778851 I'm sorry for the wait. Some items aren't able to dispatch immediately. Our shipping time frames are the transit time from when we ship the item till you receive it. What date is given on your order confirmation e-mail? ^AN,Payment & Charges
609380.0,@264861 @115821 Not your fault &lt;3 I paid for it in advance though so I think amazon messed up? Also I'm from Germany so that may be the problem..,@264860 Which Amazon site did you order through? Amazon .de / .co.uk / .com ? ^MI,Payment & Charges
445627.0,Never had a problem with @115830 in my life but woke up to the news that they just double charged me for my order isn't great. Then called their customer service and the guy is trying to say its a service charge? Nu uh honey!,"@220523 Hello, could you please confirm: are there two exact same charges for the same amount on your statement? ^BD",Payment & Charges
280716.0,Dear @AmazonHelp I don't pay for Prime so I can get a pink notice from USPS in my mailbox and drive 10 miles to post office. No more UPS?,@182873 Very sorry about this experience. ^CR,Payment & Charges
789070.0,"@115830 I've paid for next day delivery, but now saying delayed? Any chance of having my delivery for Friday when it's needed!!","@308164 Hi Emma, sorry to hear that. Have you been given a new estimated delivery date? ^JJ",Payment & Charges
1352227.0,"@AmazonHelp Yes, when i paid for the one day shipping it said it would be arriving today, friday.",@435339 Did our customer service advise you of anything when you spoke to them? ^MJ,Payment & Charges
1662262.0,@506914 @AmazonHelp Can you tell me why my parcels are always late when I’m paying for fast delivery?,"@498643 My apologies Mathew. If you get in touch: https://t.co/JzP7hlA23B, we'll be happy to look into this with you. ^DC",Payment & Charges
2886564.0,"@AmazonHelp Trying to return items, I don't have access to a printer,I wrote the labels, Hermes will not accept, told today 1 email will be sent and to write out label,so far 2 e mails for items and no mention of I item for return and now told I need to pay the driver for returned package 😩",@800548 Thanks for reaching out to us today. I'm so sorry you're having issues returning your items! Are you able to have someone else print the labels for you? You can find more information on returning items you ordered here: https://t.co/EiDAvbVsCJ  ^FJ,Payment & Charges
919110.0,"@AmazonHelp Annoying when u pay for Prime, told its being delivered today and then it just changes and says between 13-17 October 😡😡😡","@338183 I'm sorry to hear we've let you down, Niki! Did we miss delivery date given in confirmation e-mail? What was date given?^FR",Payment & Charges
1328571.0,"@115821 WORST experience. Guar. delivery, mark delivered, No show for 2 days, Ask where it is, they offer to refund, but charge me shipping? https://t.co/wU2tok9Et7",@429958 I'm sorry for the poor experience! We'd like to help. Please give us a call when you have a moment: https://t.co/hApLpMlfHN ^KJ,Payment & Charges
2849128.0,"@115830 took day off work, paid express delivery, not happy that I have waited in all day for a parcel not to turn up. Phoned customer services, my parcel is apparently in Whitby, but not being delivered today. Whitby is not exactly the size of London #verydisappointed #useless",@792296 I'm very sorry your order hasn't arrived as expected! Did customer service give you a date it would be delivered? ^AH,Payment & Charges
2793134.0,"Oh, @115821 @115830 I guess I'm supposed to just be OK with this, right? 

I'm not a paying prime member to reap any of the benefits! Who does that these days! 🤬🤬 https://t.co/eJ6JBmRCk1",@779481 Hello Peter! I'm sorry for any delay in getting your parcel out to you. Upon viewing here: https://t.co/zVMx0BwKRA or here: https://t.co/aaDyEz1VgE is there any reason given listed to help better understand why this happened? ^TM,Payment & Charges
833629.0,@115850 bought a one plus 5 for a month now. But the 250rs as Amazon pay balance and 500 as kindle has not been credited so far ?????,"@172366 I'm sorry for the discrepancy with the promotion, call us here: https://t.co/vlvfJr4nN9 &amp; we'll be glad to help. ^MJ",Payment & Charges
298952.0,"@115830 hiya, updated my delivery to come faster (from standard to one day but changed my mind and am going for express delivery).  and you've charged me twice - could you just charge me once to upgrade my delivery? it's been 5.99 then again 6.99 :/",@187258 Please give us a ring here: https://t.co/JzP7hlA23B so we can look into this with you as we do not have account access here. ^TR,Payment & Charges
2378916.0,@AmazonHelp Who compensates me for courier charges on a faulty product? Amazon or Shane retailers?,"@686022 If you're returning an item that was damaged/ defective or due an error on the sellers part, you can request the seller to reimburse the return shipping charges you incurred. In such cases, a seller might ask you to provide the courier receipt. ^AP",Payment & Charges
2697150.0,I paid for 2 day shipping for an item and it’s taking 4 days which means it won’t be here in time for when i need it. I want all my damn money back @AmazonHelp. Fucking annoying.,@195284 I'm sorry to hear your order hasn't arrived by the date expected! We aim to ship all items so they're delivered by the date provided in your order confirmation. Has this date passed yet: https://t.co/q4LAMZ3tbE? ^BV,Payment & Charges
2571924.0,"@115830 Hi I received a wrong item today and so went to your site to report this and request a replacement, only to find that I would be liable to pay the postage to send the wrong item back. Can I ask why it's my responsibility to pay this when it was your mistake?",@729318 I'm sorry for the mix-up! We'd like to help! Was this item shipped and sold by Amazon or a third-party seller? ^WT,Payment & Charges
1491903.0,"@AmazonHelp Why am I paying for Prime, buying Prime items, &amp; not receiving orders in 2 days? Current Prime order has 5 day ship time.",@466460 Have we missed a delivery date? 2/2 ^TP,Payment & Charges
2366251.0,@AmazonHelp So why you have charged 1st hand products I want to say to all customers don't purchase any item from Amazon,@683076 Certainly not the kind of experience we'd want you to have. I'd like to take a closer look at this. Please share your details here: https://t.co/beaaDm0muc and I’ll contact you soon. ^SM,Payment & Charges
2884862.0,"@115830 How come when I try to buy anything on Amazon lately, Amazon Prime always seems 2 days or more. I thought I was paying for next day delivery?",@800212 I'm sorry your delivery dates seem to be longer than expected lately! Information on shipping times around Black Friday and Cyber Monday may be found here: https://t.co/wzNK2KLFfs ^QJ,Payment & Charges
2216668.0,@115821 What is the point of paying for #amazonprime when it takes 7 days to ship an order? On top of that I have yet to receive it after 3 days and there’s no tracking available? #FAIL #10daysandcounting,@647631 Sorry to hear this. Has any reason been given for the delay? ^KM,Payment & Charges
2721753.0,"@AmazonHelp I have already given order number. I do not expect you to resolve it yourself. But at least you should raise a ticket. If you can't do it, there is no use for you being in social media. Your social media in charge has to go and find a better person","@763631 As mentioned earlier, we wouldn't have the direct access to your account from here. However, please drop your details here: https://t.co/beaaDm0muc and we’ll contact you at the earliest ^NK",Payment & Charges
1307676.0,@115850 for the second consecutive month I've been incorrectly charged 4 Prime membership.Reverse the charges 4 both months immediately,@425581 I'm sorry to know about the charge. Kindly contact our team here: https://t.co/vlvfJr4nN9 ^GK,Payment & Charges
2893198.0,@115850  Hey guys I recharged my no. Once but you deducted my Amazon pay bal. 2 times 🙄🙄,"@171435 In case, you do not receive the amount with in this time frame, you may connect with our support team here: https://t.co/vlvfJr4nN9 for the assistance. 2/2 ^HS",Payment & Charges
1200587.0,"@115850 . I had bought the one plus 5 smartphone on 27th July under the SBI debit card offer of ₹1500 cashback. Not received it yet,",@402094 https://t.co/r8OjOjMdND and we'll look into this for you. (2/2) ^VM,Payment & Charges
2866119.0,"@AmazonHelp Hey! So I was being charged for Prime on https://t.co/LMZE49jNVq and Amazon.ca simultaneously. Turns out I paid for multiple months on both, how do I get refunded for those months?",@796055 We'd love to help! For the Prime membership on https://t.co/nUUp5MLhYl you may reach us here: https://t.co/65ZCirZXzo. For the Prime membership on Amazon.ca you may reach us here: https://t.co/xrW55e2Usg ^JA.,Payment & Charges
2212188.0,"@AmazonHelp Already a day late, and you LITERALLY FAILED TO DELIVER AGAIN. BUT YOU SURE CHARGED MY CARD! How f’n stupid are your DELIVERY DONKEYS? How f’n STUPID are those losers you employ who pick up phones for a living!!????","@282337 I'm sorry to hear that your package hasn't arrived. Who is the carrier of the package? Also, what options were provided when you spoke with us? ^AY",Payment & Charges
410490.0,"Hey Amazon, could you send me my shit please.  I paid for it to be delivered by wednesday and you haven't even bothered to PRINT A LABEL yet",@212916 Oh no! Have we missed the estimated delivery date given in the confirmation e-mail after the order was placed? ^TG,Payment & Charges
1706587.0,@AmazonHelp Today I have called BD cs but they want approval form Amazon then pick up the parcel..I have info I am ready to pay but not agree.plz help,"@517200 We've emailed a correspondence to you, Jitendra. Kindly check it here: https://t.co/8DAc10S7ww and revert to it if needed.^SF",Payment & Charges
2350856.0,"@AmazonHelp This is no help, I see two payments to Amazon and my balance reduced. I need actual support and not a link to a help page. Can I get proper dedicated help?","@679465 Luis, please contact our Customer Support so they can assist you regarding your situation: https://t.co/OjvUxwnzPe. ^DA",Payment & Charges
1264814.0,"@115850 pthetic std of prime srvices .nobody hs any idea whr d pkg is, dat I hv alrdy paid for . Shame amazon! #407-64432331483510","@416172 Please don't provide your order details, we consider it to be personal information. Our page is visible to the public. ^KA",Payment & Charges
1557647.0,@AmazonHelp When will you be processing payment and shipping for the xbox one x,@481482 What delivery date were you advised when you placed the order? ^PK,Payment & Charges
1406169.0,@AmazonHelp you charged me twice for something and offer no clear way for customers to contact you about issues.,"@275331 Oh sorry! Very sorry you were charged twice, Meghan. You can contact us for support here:  https://t.co/hApLpMlfHN ^JD",Payment & Charges
325453.0,@AmazonHelp who do I need to talk to about refunding Saturday shipping? I'm not paying 30 bucks extra if it won't be here till Monday,@193523 We'd be happy to look into your options with you here: https://t.co/EKXRLsnxJu ^AF,Payment & Charges
1031073.0,403-8415773-6460323 emi charged on cancelled order ! No refund processed to bank ! Fraud by amazon #AmazonIndia #Amazon,"@353572 We'd like to investigate this further, please share your details here: https://t.co/cQVomR1pWz. ^HA",Payment & Charges
236188.0,@115821 @AmazonHelp @115850 @115830 Usd 10.99 were charged on my credit card. (2/2),"@145298 Hey, sorry about the unexpected charge! Was this from https://t.co/ykTUEmdsQA, Amazon.in, or https://t.co/nUUp5MLhYl? ^LB",Payment & Charges
938041.0,@AmazonHelp help. Just ordered a book but ordered the kindle option and paid...  How do I cancel it? I don't want the kindle copy,@342351 We're here to help! Please reach out to us by phone or chat here: https://t.co/qy3J24VGxb ^AC,Payment & Charges
1320450.0,@AmazonHelp No but I opted for the replacement but the site said that I have to pay for the delivery of damaged item,@428314 Sorry to know about the damaged product. Please connect with us using the link provided above and we'll check. ^KA,Payment & Charges
249099.0,"@AmazonHelp Have spotted one there am interested in, Can I arrange delivery to an address that is different from my usual home and billing address","@175183 You sure can! Just add a new shipping address during checkout., or to your address book here: https://t.co/0izth70hJX ^MB",Payment & Charges
993954.0,@115850 My package has been held for cash on delivery payment. Courier agent is not picking up my calls. Pls help,@355464 I'm sorry for the trouble. Please reach out to our support team at: https://t.co/vlvfJr4nN9 and we'll check it for you. ^AU,Payment & Charges
1692628.0,"Don't know why I bother paying for #AmazonPrime anymore. Order on Friday, ""Guaranteed for Saturday"", now looking like Tuesday! @115830 https://t.co/sHRrW9KboO",@267788 I'm very sorry for this wait. Did you receive a notification on a change in delivery date? ^DO,Payment & Charges
2431213.0,"@AmazonHelp I have reordered the items as the first order had the wrong billing address I believe, if this one is cancelled I will contact the bank to rectify it",@697876 Sounds like a great plan! Please reach out again if you have questions in the future? ^JF,Payment & Charges
2453243.0,"@115821 I got charged for amazon music but I didn't use it at all. I just cancelled it, can I get a refund or is it too late?","@702845 If you didn't use Amazon Music from the time you were charged to when you canceled, you'll get a full refund, David! ^FD",Returns & Refunds
2288235.0,@115850  A phone(defective) that was intended to be a diwali gift has yet not been returned nor refunded for.Thank you for ruining diwali. https://t.co/JuhZMzRhfg,"@664791 Please don't provide your order details, we consider it to be personal information. Our page is visible to the public. ^MO",Returns & Refunds
174576.0,@AmazonHelp hello! I have somehow been charged for a membership to American Amazon Prime despite not wanting it or clicking it - please could I be refunded ASAP? This has happened before and it was resolved very quickly then.,@156933 I'm sorry for the unexpected charge! We'd like to help. Please reach out to us via phone or chat here: https://t.co/JzP7hlA23B ^JP,Returns & Refunds
133862.0,@AmazonHelp I have not received any email from your end. I want money back asap. Can you at least do that. It is highly unacceptable. With no help from your end you are forcing me to reach out to consumer forum. #patheticamzon @115851 @AmazonHelp @115821,"@146160 Apologies for the stretch, this was never our intention. We are effectively working on this. Please respond to the correspondence sent to your registered email ID and we will assist you. ^AH",Returns & Refunds
943519.0,@AmazonHelp I do have a question. I have a cord to return. It came with a life time warranty. I forgot to mail it out. I don’t want to be charged.,"@343707 Hi, Niki! Without providing your account info, can you tell us if the item is within the 30 day return window? 
^HS",Returns & Refunds
475100.0,"@AmazonHelp .@AmazonHelp I have left feedback, but I want a refund for the wrong product &amp; I want the product I ordered delivered &amp; a refund for the extra postage of 14.95 I paid to have a 12 inch ruler delivered in a 4ft box #PleaseAdvise","@228064 Hey, Jez! Let's look into our options together. Please contact us here when you get a moment:  https://t.co/JzP7hlA23B. ^DY",Returns & Refunds
64214.0,"@AmazonHelp Been waiting for my order for over a week now, the first time it said it was “delivered” at 11:45pm 🤔 now the replacement said attempted delivery last night when I was sat in waiting all evening...customer service are useless.","@130736 Sorry to hear that, Dan. Can I ask what the latest tracking update has been? You can check here: https://t.co/aaDyEz1VgE. ^TI",Returns & Refunds
903643.0,"@AmazonHelp I ordered a makeup organizer &amp; it came chipped. Don't really want to go thru the exchange process, do you do partial refunds?",@334513 or a third-party seller? You can view this under the item name in your orders here: https://t.co/Y5jpI9gRhE ^HC (2/2),Returns & Refunds
2276145.0,@AmazonHelp hi I downloaded a game by accident and would like to undo this however when I go to return the item it asks me to drop it off and I can't as it was a Pc download only,"@662023 Thanks for reaching out! Games and software downloads ordered on https://t.co/ykTUEmdsQA are not returnable. For more information, see the Amazon Games and Software Terms of Use, which is accessible from games and software detail pages at the time of purchase. ^KJ",Returns & Refunds
291334.0,"@AmazonHelp I did it in the app when I saw it was damaged, asked for replacement but unsure as to when I'll get one?","@185012 Thanks for confirming, Christopher! Let's check on the status of your replacement here: https://t.co/aaDyEz1VgE ^FD",Returns & Refunds
2457131.0,@AmazonHelp just received a mail from escalation that will be refunded once it reaches seller. This isn't new info. Want an approx date,"@131829 I understand your concern regarding the refund. Kindly reply to the email sent our team, we'll look into it and reach out to you soon. ^AP",Returns & Refunds
2886564.0,"@AmazonHelp Trying to return items, I don't have access to a printer,I wrote the labels, Hermes will not accept, told today 1 email will be sent and to write out label,so far 2 e mails for items and no mention of I item for return and now told I need to pay the driver for returned package 😩",@800548 Thanks for reaching out to us today. I'm so sorry you're having issues returning your items! Are you able to have someone else print the labels for you? You can find more information on returning items you ordered here: https://t.co/EiDAvbVsCJ  ^FJ,Returns & Refunds
1139799.0,Returned from a few days away to find my (very wet) @115830 parcel just chucked over my front wall. @AmazonHelp  #amazonprime #StormBrian https://t.co/x6oeE1g2wT,"@386550 Hi, sorry to see that. Have you looked into the options available here: http:https://t.co/5RcjVPJgUP? What carrier was used? ^JJ",Returns & Refunds
1328571.0,"@115821 WORST experience. Guar. delivery, mark delivered, No show for 2 days, Ask where it is, they offer to refund, but charge me shipping? https://t.co/wU2tok9Et7",@429958 I'm sorry for the poor experience! We'd like to help. Please give us a call when you have a moment: https://t.co/hApLpMlfHN ^KJ,Returns & Refunds
913371.0,"@AmazonHelp You keep failing to refund or refund full amount.
Crooks stealing customers money. How much do you make from keeping peoples £££",@336913 I'm sorry you've had troubles with your refunds! Is there a current refund we can look into for you?,Returns & Refunds
1715276.0,"@AmazonHelp 
poorest response. awaiting pick up of return item since 23 Oct. Called thrice, false assurances. NO action till date. Shame https://t.co/svuy2Wdlv1",@519484 We've responded to your concern via DM. Kindly check. ^EM,Returns & Refunds
1822300.0,Hmm... Would this be a call to @115821 customer service to return or a @38602 manufacturing defect?  Can you spot the flaw? https://t.co/yhnOq7iblt,@547063 Hi Rick sorry to see the speakers were not in your Plantronics headphones. Can you visit our Online Returns Center here: http:https://t.co/DLe9KUYAqA to see what options we have available? ^MI,Returns & Refunds
1450068.0,What's a fun way to start your morning? Is it arguing with @Amazonhelp to get back the $40 dollars that was supposed to be refunded to you?,"@456482 I'm sorry you haven't received your refund! W/o posting account info, what day was the refund requested? ^DD",Returns & Refunds
1677157.0,"@115850 Order# 402-8829003-3841156, Refund yet not received","@404282 Please don't provide your order number, we consider it to be personal info. Our Twitter page is visible to the public.^MP 2/2",Returns & Refunds
1599260.0,"@AmazonHelp All good. Package must have been lost, so the refund has already been processed",@491120 I'm glad we were able to help! Please let us know if you need any further assistance. ^LR,Returns & Refunds
1223037.0,@115821 ..... Checkout what india Amazon is upto.... They are not able to complete a simple refund request.,@406982 We would like to help you. Please share your details with us here: https://t.co/GIJyeYqKE0. We'll get in touch shortly. ^CB,Returns & Refunds
319349.0,@AmazonHelp Now i don't know anything. I want my refund. That's your company service. Your costumer service team making me only fool.,"@192164 Please don't provide your order details, as we consider them to be personal info. Our page is visible to the public. ^GK",Returns & Refunds
2697150.0,I paid for 2 day shipping for an item and it’s taking 4 days which means it won’t be here in time for when i need it. I want all my damn money back @AmazonHelp. Fucking annoying.,@195284 I'm sorry to hear your order hasn't arrived by the date expected! We aim to ship all items so they're delivered by the date provided in your order confirmation. Has this date passed yet: https://t.co/q4LAMZ3tbE? ^BV,Returns & Refunds
969261.0,"pathetic service by @115850 , asked for replacement on7th oct, not yet dispached, raised issue many times with cstmr care, no use https://t.co/uDUj4DQUzG",@350070 Please don’t provide your order details as we consider them to be personal info. Our page is visible to public. 2/2 ^AG,Returns & Refunds
1189733.0,@AmazonHelp @AmazonHelp @115850 yes it's an EMI purchase return so kindly return the money as mentioned in your app!! https://t.co/rFflZEJRHS,@120780 please reach us via the link provided earlier and we'll reach out to you soon. (2/2) ^VM,Returns & Refunds
2571924.0,"@115830 Hi I received a wrong item today and so went to your site to report this and request a replacement, only to find that I would be liable to pay the postage to send the wrong item back. Can I ask why it's my responsibility to pay this when it was your mistake?",@729318 I'm sorry for the mix-up! We'd like to help! Was this item shipped and sold by Amazon or a third-party seller? ^WT,Returns & Refunds
1423525.0,"@115830 Amazon Pantry sucks! You guys just canceled my order, promised me a replacement which never came. Now you tell me do it again! 😩",@450794 Sorry to hear this. Were you refunded for the missing order? ^PK,Returns & Refunds
2807517.0,"@AmazonHelp Yeah, I don't want to return or replace it. The radio is fine and can use AA batteries, but says it comes with a Ni-mh battery too.","@134679 We'd like to check available options for you, aside from returning the radio. If you have a moment, please reach us by phone or chat here: https://t.co/hApLpMlfHN. ^LH",Returns & Refunds
1125083.0,@AmazonHelp ‘Amazon’ customer services have told me they have to ask amazon what has happened and create an investigation. give me my money back 🙂,@385289 Please reach out to us here: https://t.co/JzP7hlA23B for further assistance. Thank you. ^AP,Returns & Refunds
627825.0,@AmazonHelp I’ve cancel a parcel before it was dispatched. Will I get a refund and if so how long will it Thame?? Thankyou! X,"@268691 That's a great question and we would love to help! Since you canceled the item before dispatch, you are only showing an authorization. You can find information on authorization hold times here: https://t.co/it4fA1uUge I hope this helps! ^VR",Returns & Refunds
1755049.0,@115850 today I returned a product and when I asked for an receipt the pickup guy misbehave d he was asking If I am new to this place n don't know him. He was not cooperating with me to take a photo of the acknowledgement slip. Knowing amazon I expected more,"@528556 Apologies for the experience, that wasn't intended. I will be sure to take your feedback internally for a review to avoid such discrepancies. ^BS",Returns & Refunds
2601400.0,@AmazonHelp I never returned this!!!! I never received this. https://t.co/pxntgHK39h,@736319 Hi. My apologies for this. What were you advised when you spoke to us on the phone? ^DC,Returns & Refunds
478488.0,"@AmazonHelp I require a replacement, I am not looking for refund",@131812 I get your disappointment. Allow our support team to help you out. You can reach out to us here: https://t.co/R3EfhzgU8B and we will assist you further. ^NK,Returns & Refunds
1204105.0,"@AmazonHelp trying to return laptop battery but you say can't send by post. How do you suggest i send it, without costing a fortune?",@402856 Sorry to hear this. Was it sold directly by Amazon or by a marketplace seller? ^PK,Returns & Refunds
332445.0,"@AmazonHelp Ordered hard drive on 16 feb,still didn't receive.Ccare is saying they hv initiated refund wht will I do with that refund now #BoycottAmazon",@195157 a correspondence from us on this. Please find it here: https://t.co/1iOixuUyNN. (2/2)^YP,Returns & Refunds
2550268.0,@AmazonHelp So what in returns of mental stress and all late delivery of product #discount,@295979 Sorry for the hassle. As mentioned earlier we do not have any compensation policy. Appreciate your understanding. ^RI,Returns & Refunds
526095.0,I return @116618 rentals without rewinding.,@241725 📺 🍿 Oh you rebel! Don't forget to Be Kind &amp; Rewind 😋 📼 ^JP,Returns & Refunds
2113755.0,@16039 Hey! I purchased a lightning dock in May from @115821 that soon became faulty. How can I have this repaired / replaced as it’s within warranty but I cannot return through Amazon any longer… Thanks! https://t.co/iJFrB1E7fb,@623223 Hello! Please contact us here:https://t.co/oGDklGgbCZ to see your available options ^CN,Returns & Refunds
1020920.0,@AmazonHelp Does leaving feedback give me money back?,@240446 We'd be happy to discuss any options available. Please give us a shout here: https://t.co/hApLpMlfHN. We're here to help! ^K,Returns & Refunds
2610761.0,"@119356 I am a regular user of Amazon. And even purchased echo, and the first time I am facing such issue and no customer care is even ready to listen. Please refund my money. And when at least one of the phone is still packed which I did bot open due to faulty first one.then y not refun","@738311 Sorry about your recent experience, Neha. We'd like to check this and help you. Kindly share your details here: https://t.co/beaaDm0muc and we'll contact you soon. ^SY",Returns & Refunds
2866119.0,"@AmazonHelp Hey! So I was being charged for Prime on https://t.co/LMZE49jNVq and Amazon.ca simultaneously. Turns out I paid for multiple months on both, how do I get refunded for those months?",@796055 We'd love to help! For the Prime membership on https://t.co/nUUp5MLhYl you may reach us here: https://t.co/65ZCirZXzo. For the Prime membership on Amazon.ca you may reach us here: https://t.co/xrW55e2Usg ^JA.,Returns & Refunds
